id_offre,titre,entreprise,source,Competence
3223,Développeur Big Data (H/F),,France Travail,Spark
3231,Data manager (H/F),,France Travail,Spark
3235,Data manager (H/F),,France Travail,Spark
3236,Architecte Data (H/F),,France Travail,Spark
3245,Data manager (H/F),,France Travail,Spark
3246,Développeur / Développeuse Big Data (H/F),Thales Services Numériques Sas,France Travail,Spark
3247,Data manager (H/F),,France Travail,Spark
3248,Data Ingénieur (H/F),ALTECA,France Travail,Spark
3315,Manager Machine Learning Engineer - Conseil H/F,CGI,France Travail,Spark
3443,Senior planner h/f,,France Travail,Spark
3446,Consultant Senior - Ingénieur IA H/F,Talan,France Travail,Spark
3453,Ingénieur en traitement de données (H/F),,France Travail,Spark
3466,Senior planner h/f,,France Travail,Spark
3479,Architecte Data (H/F),,France Travail,Spark
3650,Tech Lead ML Engineer H/F,,France Travail,Spark
58,CP MOA Senior / Data Scientist F/H,VIBTIC,APEC,Hadoop
80,Data officer - data factory F/H,EURO-INFORMATION DEVELOPPEMENTS,APEC,Hadoop
81,Data officer - data factory F/H,EURO-INFORMATION DEVELOPPEMENTS,APEC,Hadoop
616,Data ingénieur F/H,CATAMANIA,APEC,Hadoop
1202,Big Data Engineer - services financiers - ile de France F/H,CARREVOLUTIS,APEC,Hadoop
2817,CDI - RESPONSABLE D'ETUDES TECHNIQUES - H/F,Generali,France Travail,Hadoop
2911,Data Analyst - Senior (H/F),Act Digital France,France Travail,Hadoop
3019,Ingénieur data / traitement de la donnée F/H (H/F),SKILLS AND AFFINITY,France Travail,Hadoop
3047,Data Engineer F/H migration Databricks (H/F),,France Travail,Hadoop
3065,Senior Data Engineer (H/F),Forums Talents Handicap,France Travail,Hadoop
3066,Data Engineer - Transport - Nantes (H/F),Forums Talents Handicap,France Travail,Hadoop
3076,Data Engineer DataIku - Services Financiers – Lille (H/F),Forums Talents Handicap,France Travail,Hadoop
3077,Data Engineer senior - Services Financiers - Lille (H/F),Forums Talents Handicap,France Travail,Hadoop
3088,Data Engineer - Aerospatial - Toulouse (H/F),Forums Talents Handicap,France Travail,Hadoop
3089,Data Engineer PySpark - Data Factory - Services Financiers - Ile de France (H/F),Forums Talents Handicap,France Travail,Hadoop
3090,Data Engineer - H/F,Media Participations,France Travail,Hadoop
3092,Data Engineer DataIku - Services Financiers - Ile-de-France (H/F),,France Travail,Hadoop
3098,Data Engineer Confirmé - Assurance - Lille H/F,Sopra Steria,France Travail,Hadoop
3102,Data Engineer (H/F),DGTL Performance,France Travail,Hadoop
3107,Tech Lead Data Engineer H/F,JEMS,France Travail,Hadoop
3120,Tech Lead Data Engineer GCP - Paris (H/F),,France Travail,Hadoop
3130,Data Engineer Confirmé - Pyspark - Dataiku - Services Financiers - Ile de France H/F,Sopra Steria,France Travail,Hadoop
3136,Ingénieur Data - Socle Data (H/F),BNP Paribas Mission Handicap,France Travail,Hadoop
3139,DEEP - Data Platform Specialist (H/F),,France Travail,Hadoop
3151,Data manager (H/F),,France Travail,Hadoop
3153,Data manager (H/F),,France Travail,Hadoop
3155,Data manager (H/F),,France Travail,Hadoop
3156,Data manager (H/F),,France Travail,Hadoop
3163,Consultant Sénior en Data Analytics (H/F),Storme RH,France Travail,Hadoop
3181,Data manager (H/F),,France Travail,Hadoop
3182,Data manager (H/F),,France Travail,Hadoop
3191,Administrateur Big Data (H/F),,France Travail,Hadoop
3211,Data manager (H/F),,France Travail,Hadoop
3212,Data manager (H/F),,France Travail,Hadoop
3218,Data manager (H/F),,France Travail,Hadoop
3223,Développeur Big Data (H/F),,France Travail,Hadoop
3235,Data manager (H/F),,France Travail,Hadoop
3236,Architecte Data (H/F),,France Travail,Hadoop
3245,Data manager (H/F),,France Travail,Hadoop
3246,Développeur / Développeuse Big Data (H/F),Thales Services Numériques Sas,France Travail,Hadoop
3247,Data manager (H/F),,France Travail,Hadoop
3248,Data Ingénieur (H/F),ALTECA,France Travail,Hadoop
3258,Tech Lead Data H/F,JEMS,France Travail,Hadoop
3446,Consultant Senior - Ingénieur IA H/F,Talan,France Travail,Hadoop
124,Lead Data Engineer F/H,SKIILS,APEC,Kafka
139,Data Engineer F/H,BS DIGITAL,APEC,Kafka
1202,Big Data Engineer - services financiers - ile de France F/H,CARREVOLUTIS,APEC,Kafka
2995,Data engineer F/H (H/F),XPEHO,France Travail,Kafka
3000,Data Engineer Semarchy ou Stambia Xdm - Xdi (H/F),SARL PROXIEL,France Travail,Kafka
3019,Ingénieur data / traitement de la donnée F/H (H/F),SKILLS AND AFFINITY,France Travail,Kafka
3026,Expert Big Data (H/F),OSMOZIUM,France Travail,Kafka
3027,Développeur JAVA (H/F),WIZBII,France Travail,Kafka
3030,Développeur Java confirmé H/F (H/F),POTENTIEL HUMAIN,France Travail,Kafka
3033,Développeur / Développeuse back-end (H/F),Le recruteur France,France Travail,Kafka
3065,Senior Data Engineer (H/F),Forums Talents Handicap,France Travail,Kafka
3066,Data Engineer - Transport - Nantes (H/F),Forums Talents Handicap,France Travail,Kafka
3077,Data Engineer senior - Services Financiers - Lille (H/F),Forums Talents Handicap,France Travail,Kafka
3083,Data Engineer F/H - Création (H/F),AKKODIS FRANCE SAS,France Travail,Kafka
3089,Data Engineer PySpark - Data Factory - Services Financiers - Ile de France (H/F),Forums Talents Handicap,France Travail,Kafka
3090,Data Engineer - H/F,Media Participations,France Travail,Kafka
3094,Lead Data Engineer Senior (H/F),PROPULSE IT,France Travail,Kafka
3098,Data Engineer Confirmé - Assurance - Lille H/F,Sopra Steria,France Travail,Kafka
3102,Data Engineer (H/F),DGTL Performance,France Travail,Kafka
3103,Senior Data Engineer H/F,PIERRE et VACANCES-CENTER PARCS,France Travail,Kafka
3107,Tech Lead Data Engineer H/F,JEMS,France Travail,Kafka
3130,Data Engineer Confirmé - Pyspark - Dataiku - Services Financiers - Ile de France H/F,Sopra Steria,France Travail,Kafka
3131,Senior Data Engineer H/F,Externatic,France Travail,Kafka
3143,Alternance Data Engineers - Courbevoie (F/H) (H/F),,France Travail,Kafka
3151,Data manager (H/F),,France Travail,Kafka
3153,Data manager (H/F),,France Travail,Kafka
3155,Data manager (H/F),,France Travail,Kafka
3181,Data manager (H/F),,France Travail,Kafka
3182,Data manager (H/F),,France Travail,Kafka
3191,Administrateur Big Data (H/F),,France Travail,Kafka
3195,Architecte Data (H/F),,France Travail,Kafka
3212,Data manager (H/F),,France Travail,Kafka
3235,Data manager (H/F),,France Travail,Kafka
3236,Architecte Data (H/F),,France Travail,Kafka
3245,Data manager (H/F),,France Travail,Kafka
3246,Développeur / Développeuse Big Data (H/F),Thales Services Numériques Sas,France Travail,Kafka
3247,Data manager (H/F),,France Travail,Kafka
3248,Data Ingénieur (H/F),ALTECA,France Travail,Kafka
3258,Tech Lead Data H/F,JEMS,France Travail,Kafka
3315,Manager Machine Learning Engineer - Conseil H/F,CGI,France Travail,Kafka
3346,ARCHITECTE LOGICIEL - H/F,CLS,France Travail,Kafka
3446,Consultant Senior - Ingénieur IA H/F,Talan,France Travail,Kafka
3650,Tech Lead ML Engineer H/F,,France Travail,Kafka
2816,INGÉNIEUR/INGÉNIEURE D'ÉTUDES EN HUMANITÉS NUMÉRIQUE (H/F),,France Travail,Hive
3066,Data Engineer - Transport - Nantes (H/F),Forums Talents Handicap,France Travail,Hive
3076,Data Engineer DataIku - Services Financiers – Lille (H/F),Forums Talents Handicap,France Travail,Hive
3092,Data Engineer DataIku - Services Financiers - Ile-de-France (H/F),,France Travail,Hive
3155,Data manager (H/F),,France Travail,Hive
3182,Data manager (H/F),,France Travail,Hive
3191,Administrateur Big Data (H/F),,France Travail,Hive
3211,Data manager (H/F),,France Travail,Hive
3212,Data manager (H/F),,France Travail,Hive
3218,Data manager (H/F),,France Travail,Hive
3245,Data manager (H/F),,France Travail,Hive
3246,Développeur / Développeuse Big Data (H/F),Thales Services Numériques Sas,France Travail,Hive
3247,Data manager (H/F),,France Travail,Hive
3290,Ingénieur de Recherche - Expert(e) en ingénierie logicielle (H/F),observatoire (mail: martin.vannier@oca),France Travail,Hive
3708,"Intégrateur Multi EAI Cloverleaf, Mirth et EIE F/H - Numih France - Rennes",Numih France - Rennes,France Travail,Hive
3711,DEVOPS CONFIRMÉ - PEREN -AOCE -1 H/F,,France Travail,Hive
3734,Agent / Agente de réservation hôtellerie logiciel Resalys (H/F),VACANCES TOURISME LOISIRS LEO LAGRANGE,France Travail,Hive
3809,Architecte logiciel Naval (H/F),B-HIVE,France Travail,Hive
3849,Chargé de Facturation - Logiciel SAP H/F,,France Travail,Hive
115,Lead Data Engineer - HealthTech / IA F/H,Les Colettes Sourcing,APEC,Airflow
122,Data Engineer F/H,CONSTENCIA,APEC,Airflow
124,Lead Data Engineer F/H,SKIILS,APEC,Airflow
139,Data Engineer F/H,BS DIGITAL,APEC,Airflow
2684,Forward Engineer (H/F),NEXA FORWARD,France Travail,Airflow
2757,Architecte Data Ingénieur GCP (F/H) (H/F),,France Travail,Airflow
2758,Data Engineer H/F,,France Travail,Airflow
2761,Data Engineer H/F,,France Travail,Airflow
2773,Data Engineer - Expert Snowflake & DBT (H/F/NB),Trimane,France Travail,Airflow
2795,Senior Python software Engineer (F/H) (H/F),,France Travail,Airflow
2866,Data Analyst - F/H,Malakoff Humanis,France Travail,Airflow
2971,DATA-ENGINEER CONFIRMÉ - H/F,ATOL CONSEILS ET DEVELOPPEMENTS,France Travail,Airflow
2972,DATA-ENGINEER CONFIRMÉ - H/F,ATOL CONSEILS ET DEVELOPPEMENTS,France Travail,Airflow
2998,Data Engineer / ETL - Migration et Reprise de données (H/F),PRESTANOVA,France Travail,Airflow
3000,Data Engineer Semarchy ou Stambia Xdm - Xdi (H/F),SARL PROXIEL,France Travail,Airflow
3002,Data Engineer IA H/F (H/F),BASSETTI GROUP,France Travail,Airflow
3004,Lead Data Engineer (H/F),LUCKY CART,France Travail,Airflow
3005,Data engineer (H/F),MSL FRANCE,France Travail,Airflow
3007,Analytics Engineer (H/F),PRINTEMPS,France Travail,Airflow
3021,CONSULTANT SEMARCHY XDI - LYON (H/F),NEXT DECISION,France Travail,Airflow
3026,Expert Big Data (H/F),OSMOZIUM,France Travail,Airflow
3043,Lead Data Engineer - HealthTech / IA (H/F),Les Colettes Sourcing,France Travail,Airflow
3066,Data Engineer - Transport - Nantes (H/F),Forums Talents Handicap,France Travail,Airflow
3067,Data Quality Engineer (H/F),EFFEKTIV,France Travail,Airflow
3071,Data Engineer H/F,BS DIGITAL,France Travail,Airflow
3078,"Data Engineer F/H - Système, réseaux, données (H/F)",MICHAEL PAGE INTERNATIONAL FRANCE,France Travail,Airflow
3101,Data Science & IA Engineer (H/F/NB),Trimane,France Travail,Airflow
3103,Senior Data Engineer H/F,PIERRE et VACANCES-CENTER PARCS,France Travail,Airflow
3113,Data Engineer Senior - Marseille H/F,Sopra Steria,France Travail,Airflow
3119,DATA ENGINEER (H/F),Expectra,France Travail,Airflow
3128,Data Engineer Cloud Snowflake - Confirmé H/F,VISEO,France Travail,Airflow
3135,Analytics Engineer Confirmé - Sénior - CDI H/F,Talan,France Travail,Airflow
3161,Développeur Big Data (H/F),,France Travail,Airflow
3162,Data manager (H/F),,France Travail,Airflow
3167,Data manager (H/F),,France Travail,Airflow
3168,Data manager (H/F),,France Travail,Airflow
3182,Data manager (H/F),,France Travail,Airflow
3230,Data manager (H/F),,France Travail,Airflow
3425,Chef de projet décisionnel - Expert BI & Cloud (H/F/NB),Trimane,France Travail,Airflow
3443,Senior planner h/f,,France Travail,Airflow
3453,Ingénieur en traitement de données (H/F),,France Travail,Airflow
3466,Senior planner h/f,,France Travail,Airflow
3474,[Offre interne] Ingénieur-MLOps & DevOps (H/F),,France Travail,Airflow
3637,Lead AI Engineer (F/H) - MASSY (H/F),,France Travail,Airflow
3650,Tech Lead ML Engineer H/F,,France Travail,Airflow
119,Data Engineer @ groupe international - F/H,Externatic,APEC,dbt
122,Data Engineer F/H,CONSTENCIA,APEC,dbt
149,Data Engineer - Expert Snowflake & DBT (/NB) F/H,Trimane,APEC,dbt
530,Tech Lead Data F/H,Hellowork,APEC,dbt
1230,Engineer Analytics (GCP / dbt) F/H,Engagement Jeunes,APEC,dbt
1231,Engineer Analytics Gcp - Dbt F/H,Hellowork,APEC,dbt
2671,Data Scientist - H/F (H/F),DAY USE,France Travail,dbt
2681,Ingénieur DATA (H/F),CONSORT FRANCE,France Travail,dbt
2723,Data Scientist (H/F),Forums Talents Handicap,France Travail,dbt
2773,Data Engineer - Expert Snowflake & DBT (H/F/NB),Trimane,France Travail,dbt
2837,Data Analyst Junior (H/F),LABORATOIRE DE DERMOCOSMETIQUE ACTIVE DR,France Travail,dbt
2846,Senior Data Analyst (H/F),LA CADETTE,France Travail,dbt
2881,DATA ANALYST EXPERT F/H,,France Travail,dbt
2907,Un(e) Alternant(e) en Data Analyst CRM & Data H/F,,France Travail,dbt
2997,Data Engineer (H/F),DOMIDEP,France Travail,dbt
2998,Data Engineer / ETL - Migration et Reprise de données (H/F),PRESTANOVA,France Travail,dbt
2999,Data Engineer F/H (H/F),,France Travail,dbt
3003,Data Engineer / Snowflake (H/F),SILAMIR,France Travail,dbt
3004,Lead Data Engineer (H/F),LUCKY CART,France Travail,dbt
3005,Data engineer (H/F),MSL FRANCE,France Travail,dbt
3007,Analytics Engineer (H/F),PRINTEMPS,France Travail,dbt
3021,CONSULTANT SEMARCHY XDI - LYON (H/F),NEXT DECISION,France Travail,dbt
3057,Modern Data Stack - Data Engineer Snowflake / dbt (H/F),,France Travail,dbt
3059,Modern Data Stack - Lead Data Engineer Snowflake - dbt (H/F),,France Travail,dbt
3067,Data Quality Engineer (H/F),EFFEKTIV,France Travail,dbt
3069,Tech Lead Data Engineer MLOps AWS F/H - Informatique de gestion (H/F),Safran Aircraft Engines,France Travail,dbt
3094,Lead Data Engineer Senior (H/F),PROPULSE IT,France Travail,dbt
3099,Data Engineer Dbt H/F,CGI,France Travail,dbt
3103,Senior Data Engineer H/F,PIERRE et VACANCES-CENTER PARCS,France Travail,dbt
3104,Lead Data Engineer Bordeaux (H/F),,France Travail,dbt
3128,Data Engineer Cloud Snowflake - Confirmé H/F,VISEO,France Travail,dbt
3132,Senior data engineer H/F,Externatic,France Travail,dbt
3133,Data Engineer @ groupe international - F/H,Externatic,France Travail,dbt
3134,Engineer Analytics (GCP / dbt) (H/F),,France Travail,dbt
3163,Consultant Sénior en Data Analytics (H/F),Storme RH,France Travail,dbt
3164,Data manager (H/F),,France Travail,dbt
3167,Data manager (H/F),,France Travail,dbt
3201,Modern data Stack - Product Owner Data & IA - Snowflake (H/F),,France Travail,dbt
3213,Consultant Data (H/F),Oresys,France Travail,dbt
3244,Tech Lead data F/H,ORANGE BUSINESS,France Travail,dbt
3251,Chef de projet DATA H/F,WINSEARCH - MONTPELLIER INDUSTRIE,France Travail,dbt
3423,Expert PowerBI (H/F/NB),Trimane,France Travail,dbt
3425,Chef de projet décisionnel - Expert BI & Cloud (H/F/NB),Trimane,France Travail,dbt
3426,Expert PowerBI (H/F/NB),Trimane,France Travail,dbt
3446,Consultant Senior - Ingénieur IA H/F,Talan,France Travail,dbt
3704,Stagiaire - Forward Deployed Software Engineer -2026 - H/F,,France Travail,dbt
52,Consultant Data Scientist – Media F/H,Axys Consultants,APEC,Snowflake
57,Consultant Data Scientist – Media F/H,Axys Consultants,APEC,Snowflake
90,Data engineer F/H,AMILTONE,APEC,Snowflake
91,Data engineer F/H,AMILTONE,APEC,Snowflake
118,Tech Lead Data Engineer MLOps AWS F/H,Safran Aircraft Engines,APEC,Snowflake
119,Data Engineer @ groupe international - F/H,Externatic,APEC,Snowflake
120,Data Engineer - Snowflake F/H,"ECONOCOM APPS, CLOUD & DATA",APEC,Snowflake
136,Data Engineer Snowflake F/H,SWORD FRANCE SAS,APEC,Snowflake
149,Data Engineer - Expert Snowflake & DBT (/NB) F/H,Trimane,APEC,Snowflake
533,"Architecte SNOWFLAKE / AWS (DBT, Airflow) — Contexte DevOps (Git, CI/CD) F/H",ETHNOL CONSULTING,APEC,Snowflake
1163,Data engineer Talend / Snowflake - Lille - CDI F/H,LOGIC@L CONSEILS,APEC,Snowflake
1193,Data Engineer Snowflake (confirmé/sénior) - CDI F/H,TALAN SAS,APEC,Snowflake
2671,Data Scientist - H/F (H/F),DAY USE,France Travail,Snowflake
2672,Data Scientist (H/F),,France Travail,Snowflake
2695,Data Scientist ML et IA - SG Retail France (H/F),SG,France Travail,Snowflake
2698,"Data Scientist / Machine Learning Engineer Confirmé F/H - Système, réseaux, données (H/F)",ONEY BANK,France Travail,Snowflake
2761,Data Engineer H/F,,France Travail,Snowflake
2765,"Architecte Senior Data Science, ML, AI & GenAI (H/F)",SG,France Travail,Snowflake
2768,Stage Data Engineer F/H,ORANGE BUSINESS,France Travail,Snowflake
2773,Data Engineer - Expert Snowflake & DBT (H/F/NB),Trimane,France Travail,Snowflake
2802,Consultant.e Data Analyst Power BI F/H - Valoway,Valoway,France Travail,Snowflake
2803,Consultant.e Data Analyst Power BI F/H - Valoway,Valoway,France Travail,Snowflake
2846,Senior Data Analyst (H/F),LA CADETTE,France Travail,Snowflake
2862,Développeur BI - Strategy / Tableau Cloud sénior (H/F),PREREQUIS,France Travail,Snowflake
2866,Data Analyst - F/H,Malakoff Humanis,France Travail,Snowflake
2904,Data Analyst H/F,JEMS,France Travail,Snowflake
2982,Data Engineer F/H (H/F),Groupe Henner,France Travail,Snowflake
2997,Data Engineer (H/F),DOMIDEP,France Travail,Snowflake
2999,Data Engineer F/H (H/F),,France Travail,Snowflake
3003,Data Engineer / Snowflake (H/F),SILAMIR,France Travail,Snowflake
3005,Data engineer (H/F),MSL FRANCE,France Travail,Snowflake
3006,Data Engineer / Snowflake F/H (H/F),FRANCE AIR,France Travail,Snowflake
3007,Analytics Engineer (H/F),PRINTEMPS,France Travail,Snowflake
3021,CONSULTANT SEMARCHY XDI - LYON (H/F),NEXT DECISION,France Travail,Snowflake
3046,Data engineer (H/F),AMILTONE,France Travail,Snowflake
3057,Modern Data Stack - Data Engineer Snowflake / dbt (H/F),,France Travail,Snowflake
3059,Modern Data Stack - Lead Data Engineer Snowflake - dbt (H/F),,France Travail,Snowflake
3065,Senior Data Engineer (H/F),Forums Talents Handicap,France Travail,Snowflake
3069,Tech Lead Data Engineer MLOps AWS F/H - Informatique de gestion (H/F),Safran Aircraft Engines,France Travail,Snowflake
3071,Data Engineer H/F,BS DIGITAL,France Travail,Snowflake
3084,Data Engineer Cloud (H/F),PROSOL,France Travail,Snowflake
3101,Data Science & IA Engineer (H/F/NB),Trimane,France Travail,Snowflake
3106,Data Engineer (H/F/X),E.T.A.I.,France Travail,Snowflake
3113,Data Engineer Senior - Marseille H/F,Sopra Steria,France Travail,Snowflake
3114,Data Engineer Senior - Aws - Marseille H/F,Sopra Steria,France Travail,Snowflake
3115,Tech lead data engineer mlops aws f/h,,France Travail,Snowflake
3128,Data Engineer Cloud Snowflake - Confirmé H/F,VISEO,France Travail,Snowflake
3132,Senior data engineer H/F,Externatic,France Travail,Snowflake
3133,Data Engineer @ groupe international - F/H,Externatic,France Travail,Snowflake
3135,Analytics Engineer Confirmé - Sénior - CDI H/F,Talan,France Travail,Snowflake
3150,Data manager (H/F),,France Travail,Snowflake
