titre,entreprise,contrat,localisation,salaire,description,lien,date_scraping,source,mot_cle_recherche,id_apec
Data Engineer Confirmé F/H,Hellowork,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178098185W,2026-02-10,APEC,Data Engineer,178098185W
Data Engineer- SQL Server F/H,ZZ_Confidentiel,,,35 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178047916W,2026-02-10,APEC,Data Engineer,178047916W
Data Engineer Spark / Java / GCP F/H,CELAD-Lyon,,,55 - 62 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178040214W,2026-02-10,APEC,Data Engineer,178040214W
EXPERT DATA INTEGRATION & ENGINEER F/H,HARDIS TECH SERVICES,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177823539W,2026-02-10,APEC,Data Engineer,177823539W
Data engineer Looker F/H,Engagement Jeunes,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178102817W,2026-02-10,APEC,Data Engineer,178102817W
Data Engineer - Gcp F/H,Hellowork,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178072206W,2026-02-10,APEC,Data Engineer,178072206W
JR10350186 - Technical data engineer F/H,AIRBUS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178034232W,2026-02-10,APEC,Data Engineer,178034232W
Data Engineer - Transport F/H,Engagement Jeunes,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178102772W,2026-02-10,APEC,Data Engineer,178102772W
TLS - Flight Data Monitoring Engineer F/H,AKKODIS FRANCE SAS,,,40 - 41 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177948040W,2026-02-10,APEC,Data Engineer,177948040W
Data Engineer migration Databricks F/H,DEVOTEAM,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177935911W,2026-02-10,APEC,Data Engineer,177935911W
Senior Data Platform Engineer – Google Cloud F/H,STINEPARTNERS,,,65 - 75 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178069496W,2026-02-10,APEC,Data Engineer,178069496W
Senior Data Engineer F/H,cadremploi,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178065599W,2026-02-10,APEC,Data Engineer,178065599W
Senior Data Engineer F/H,Handicap-Job.com,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178102916W,2026-02-10,APEC,Data Engineer,178102916W
Senior Data Engineer Databricks F/H,DEVOTEAM,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177935954W,2026-02-10,APEC,Data Engineer,177935954W
Data Engineer confirme F/H,Handicap-Job.com,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178103081W,2026-02-10,APEC,Data Engineer,178103081W
Platform Engineer - Data services F/H,Datanumia,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178019213W,2026-02-10,APEC,Data Engineer,178019213W
Data Engineer - Développeur F/H,Hellowork,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178062385W,2026-02-10,APEC,Data Engineer,178062385W
Data Engineer – CDI Dijon F/H,CARREVOLUTIS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177963081W,2026-02-10,APEC,Data Engineer,177963081W
Senior Data Ops Engineer F/H,Hellowork,,,50 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178062661W,2026-02-10,APEC,Data Engineer,178062661W
Machine Learning Engineer F/H,FRANK CONSULTING SERVICES,,,A partir de 40 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178028585W,2026-02-10,APEC,Machine Learning Engineer,178028585W
Senior Machine Learning Engineer F/H,AOSIS CONSULTING,,,A partir de 48 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178067718W,2026-02-10,APEC,Machine Learning Engineer,178067718W
MACHINE LEARNING ENGINEER F/H,CDISCOUNT,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177993507W,2026-02-10,APEC,Machine Learning Engineer,177993507W
Machine Learning Engineer - Confirmé F/H,MATMUT,,,48 - 49 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177948505W,2026-02-10,APEC,Machine Learning Engineer,177948505W
Machine Learning Engineer - Confirmé F/H,MATMUT,,,48 - 49 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177948461W,2026-02-10,APEC,Machine Learning Engineer,177948461W
Machine Learning Engineer - Domaine de l'aéronautique F/H,SILKHOM,,,45 - 60 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178066352W,2026-02-10,APEC,Machine Learning Engineer,178066352W
AI Engineer Supply Chain (Secteur Énergie) F/H,NEXTON,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178008802W,2026-02-10,APEC,Machine Learning Engineer,178008802W
Image Science Engineer F/H,DXO LABS,,,A partir de 42 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177962757W,2026-02-10,APEC,Machine Learning Engineer,177962757W
Senior ML Engineer LLM - AI Safety F/H,Bluecoders,,,100 - 150 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177965336W,2026-02-10,APEC,Machine Learning Engineer,177965336W
Lead Software Engineer F/H,Bureau des Talents,,,70 - 90 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178018675W,2026-02-10,APEC,Machine Learning Engineer,178018675W
Développeur IA Générative / Generative AI Engineer F/H,AKKODIS FRANCE SAS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177963546W,2026-02-10,APEC,Machine Learning Engineer,177963546W
Ingénieur Data Science - Analyse causale & systèmes complexes F/H,Externatic,,,A partir de 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178095595W,2026-02-10,APEC,Machine Learning Engineer,178095595W
Ingénieur Full Stack F/H,FAB GROUP,,,42 - 46 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178050183W,2026-02-10,APEC,Machine Learning Engineer,178050183W
AI/ML Product Engineer F/H,NEXTON,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178073513W,2026-02-10,APEC,Machine Learning Engineer,178073513W
Ingénieur.e Delivery & Paramétrage – Intégration Client F/H,AdvanThink,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178056811W,2026-02-10,APEC,Machine Learning Engineer,178056811W
Ingénieur Data Science - Analyse Causale & Systèmes Complexes F/H,Hellowork,,,45 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177959579W,2026-02-10,APEC,Machine Learning Engineer,177959579W
Ingénieur en Machine Learning Senior F/H,CELIOS,,,70 - 85 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177966020W,2026-02-10,APEC,Machine Learning Engineer,177966020W
IA Engineer F/H,Welcome to the Jungle,,,45 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178080432W,2026-02-10,APEC,Machine Learning Engineer,178080432W
Développeur Python – DeepTech SaaS F/H,Externatic,,,A partir de 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177967694W,2026-02-10,APEC,Machine Learning Engineer,177967694W
Développeur Python - Deeptech Saas F/H,Hellowork,,,45 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177982064W,2026-02-10,APEC,Machine Learning Engineer,177982064W
Consultant Senior - Data Marketing F/H,Hellowork,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178030762W,2026-02-10,APEC,Machine Learning Engineer,178030762W
Ingénieur Intelligence Artificielle F/H,VALEO MANAGEMENT SERVICES,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178073886W,2026-02-10,APEC,Intelligence Artificielle,178073886W
Chercheur en Intelligence Artificielle - AI Agent F/H,Orange SA,,,55 - 60 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178076594W,2026-02-10,APEC,Intelligence Artificielle,178076594W
Directeur Data et Intelligence Artificielle F/H,NEXTGEN RH,,,A partir de 75 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178112075W,2026-02-10,APEC,Intelligence Artificielle,178112075W
Ingénieur/chercheur en Intelligence Artificielle F/H,SYNBOLI,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178082779W,2026-02-10,APEC,Intelligence Artificielle,178082779W
Développeur·se d’Applications & Intelligence Artificielle F/H,ETHICS GROUP,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177979670W,2026-02-10,APEC,Intelligence Artificielle,177979670W
Facilitateur Intelligence Artificielle et Adoption F/H,PLEIADE CONSULTING,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178105003W,2026-02-10,APEC,Intelligence Artificielle,178105003W
INGENIEUR R&D en Intelligence Artificielle F/H,IRT b com,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177935503W,2026-02-10,APEC,Intelligence Artificielle,177935503W
Ingénieur Intelligence Artificielle - IA F/H,Groupe Blondel,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178105006W,2026-02-10,APEC,Intelligence Artificielle,178105006W
Ingénieur Intelligence Artificielle - IA F/H,Groupe Blondel,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178105016W,2026-02-10,APEC,Intelligence Artificielle,178105016W
Business Executive - Solutions sur mesure Intelligence Artificielle F/H,AQSONE,,,A partir de 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177979043W,2026-02-10,APEC,Intelligence Artificielle,177979043W
"Directeur des technologies, de l'innovation et intelligence artificielle F/H",COMMISSION NATIONALE DE L'INFORMATIQUE ET DES LIBERTES,,,100 - 120 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177956138W,2026-02-10,APEC,Intelligence Artificielle,177956138W
Chargé de développement des usages de l’intelligence artificielle F/H,UNIVERSITE DE STRASBOURG,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178056362W,2026-02-10,APEC,Intelligence Artificielle,178056362W
Tech Lead en Intelligence Artificielle pour l’Observation de la Terre F/H,Magellium Artal Group,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177987203W,2026-02-10,APEC,Intelligence Artificielle,177987203W
Ingénieur en Intelligence Artificielle Agentique et Cybersécurité F/H,Hellowork,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178100391W,2026-02-10,APEC,Intelligence Artificielle,178100391W
Chef de projet transformation numérique et intelligence artificielle (h/f) F/H,Mairie de Val d'Isère,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178057900W,2026-02-10,APEC,Intelligence Artificielle,178057900W
CDI - Développeuse/Développeur Expert(e) en Intelligence Artificielle F/H,Meteojob,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178002643W,2026-02-10,APEC,Intelligence Artificielle,178002643W
Change Manager F/H,P.N.Y.TECHNOLOGIES EUROPE,,,A partir de 36 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177799304W,2026-02-10,APEC,Intelligence Artificielle,177799304W
AUTOMATICIEN IA / FORMATEUR F/H,ZZ_Confidentiel,,,30 - 60 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177997948W,2026-02-10,APEC,Intelligence Artificielle,177997948W
DevOps Engineer F/H,CONSTENCIA,,,43 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889366W,2026-02-10,APEC,Intelligence Artificielle,177889366W
Tech lead Java F/H,CONSTENCIA,,,50 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889348W,2026-02-10,APEC,Intelligence Artificielle,177889348W
INGENIEUR PROJET TECHNIQUE MACHINE LEARNING F/H,Stass Conseil,,,45 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178076620W,2026-02-10,APEC,Intelligence Artificielle,178076620W
Stagiaire Développeur IA F/H,Thuasne,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178113075W,2026-02-10,APEC,Intelligence Artificielle,178113075W
Ingénieur système cloud F/H,GROUPEMENT DE L'INTERIM FRANCAIS,,,50 - 65 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177965444W,2026-02-10,APEC,Intelligence Artificielle,177965444W
Chercheur Junior - Vision par Ordinateur F/H,PELLENC SELECTIVE TECHNOLOGIES,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178111930W,2026-02-10,APEC,Intelligence Artificielle,178111930W
Software Engineer F/H,CONSTENCIA,,,40 - 43 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889394W,2026-02-10,APEC,Intelligence Artificielle,177889394W
Automation & Validation Engineer F/H,CONSTENCIA,,,34 - 38 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889431W,2026-02-10,APEC,Intelligence Artificielle,177889431W
Ingénieur Robotique F/H,CONSTENCIA,,,35 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889404W,2026-02-10,APEC,Intelligence Artificielle,177889404W
Senior Software Engineer F/H,CONSTENCIA,,,45 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889375W,2026-02-10,APEC,Intelligence Artificielle,177889375W
Ingénieur Réseau & Sécurité F/H,CONSTENCIA,,,45 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889179W,2026-02-10,APEC,Intelligence Artificielle,177889179W
Responsable Données & IA F/H,Talents IT,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178007907W,2026-02-10,APEC,Intelligence Artificielle,178007907W
"Chef·fe de projet recherche, innovation & rédaction scientifique (CDI) F/H",ADOC TALENT MANAGEMENT,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178019321W,2026-02-10,APEC,Intelligence Artificielle,178019321W
Chef de projet IA X/ F/H,ABYLSEN,,,40 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178028222W,2026-02-10,APEC,Intelligence Artificielle,178028222W
TestOps Engineer F/H,CONSTENCIA,,,35 - 40 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889252W,2026-02-10,APEC,Intelligence Artificielle,177889252W
DevOps Engineer F/H,CONSTENCIA,,,43 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889399W,2026-02-10,APEC,Intelligence Artificielle,177889399W
Expert Linux Embarqué F/H,CONSTENCIA,,,50 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889389W,2026-02-10,APEC,Intelligence Artificielle,177889389W
Android AOSP Engineer F/H,CONSTENCIA,,,35 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889407W,2026-02-10,APEC,Intelligence Artificielle,177889407W
Product Manager F/H,CONSTENCIA,,,37 - 40 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889439W,2026-02-10,APEC,Intelligence Artificielle,177889439W
Responsable QARA DM Logiciel F/H,BRIGHTR,,,65 - 75 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177886262W,2026-02-10,APEC,Intelligence Artificielle,177886262W
Responsable Données & IA F/H,Meteojob,,,A partir de 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178011957W,2026-02-10,APEC,Intelligence Artificielle,178011957W
Responsable Données & IA F/H,cadremploi,,,A partir de 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178017838W,2026-02-10,APEC,Intelligence Artificielle,178017838W
Chef de Produit Logiciel - Analyse Structurelle & Ingénierie des Réseaux F/H,ALTEIA,,,60 - 80 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178112920W,2026-02-10,APEC,Intelligence Artificielle,178112920W
Chef de projet Senior Data & IA F/H,PLATEFORME DES DONNEES DE SANTE,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178048478W,2026-02-10,APEC,Intelligence Artificielle,178048478W
Technico-Fonctionnel IA / Tests Logiciels F/H,BK CONSULTING,,,65 - 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177980029W,2026-02-10,APEC,Intelligence Artificielle,177980029W
Consultant/Rédacteur en Innovation - Incubeur Deep Tech F/H,MICHAEL PAGE INTERNATIONAL FRANCE,,,45 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178089109W,2026-02-10,APEC,Intelligence Artificielle,178089109W
Ingénieur(e) bioinformaticien(ne) en analyses de données F/H,TRANSGENE,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177935382W,2026-02-10,APEC,Intelligence Artificielle,177935382W
Expert Gouvernance Cybersécurité & Sécurité de l'IA F/H,Act Digital France,,,55 - 60 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178021988W,2026-02-10,APEC,Intelligence Artificielle,178021988W
Lead QA Engineer F/H,CONSTENCIA,,,50 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177886273W,2026-02-10,APEC,Intelligence Artificielle,177886273W
Implementation Project Manager F/H,CONSTENCIA,,,48 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889434W,2026-02-10,APEC,Intelligence Artificielle,177889434W
Signal Processing Engineer F/H,CONSTENCIA,,,48 - 52 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177886391W,2026-02-10,APEC,Intelligence Artificielle,177886391W
Senior Front Engineer F/H,CONSTENCIA,,,48 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177889438W,2026-02-10,APEC,Intelligence Artificielle,177889438W
CyberSecurity Manager F/H,CONSTENCIA,,,60 - 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177886249W,2026-02-10,APEC,Intelligence Artificielle,177886249W
Ingénieur IA F/H,CONSTENCIA,,,42 - 48 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177886184W,2026-02-10,APEC,Intelligence Artificielle,177886184W
Ingénieur Développement Mobile F/H,CONSTENCIA,,,42 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177886146W,2026-02-10,APEC,Intelligence Artificielle,177886146W
Chef de Produit Logiciel - Inspection d’actifs (IA / Infrastructures) F/H,ALTEIA,,,60 - 80 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178112560W,2026-02-10,APEC,Intelligence Artificielle,178112560W
Ingénieur Assurance Qualité (QA) Senior F/H,ALTEIA,,,A partir de 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178113003W,2026-02-10,APEC,Intelligence Artificielle,178113003W
Business développer F/H,KERLOG,,,32 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178048007W,2026-02-10,APEC,Intelligence Artificielle,178048007W
Consultant Data Confirmé F/H,SEENOVATE,,,46 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178039135W,2026-02-10,APEC,Intelligence Artificielle,178039135W
Ingénieur d’Affaires Confirmé F/H,SEENOVATE,,,65 - 80 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177796522W,2026-02-10,APEC,Intelligence Artificielle,177796522W
Chef de Produit Logiciel – Conception de Réseaux Electriques F/H,ALTEIA,,,60 - 80 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178112973W,2026-02-10,APEC,Intelligence Artificielle,178112973W
Banquier Patrimonial F/H,BFI PARTNERS,,,40 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178032012W,2026-02-10,APEC,Intelligence Artificielle,178032012W
Banquier Patrimonial F/H,BFI PARTNERS,,,40 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178070019W,2026-02-10,APEC,Intelligence Artificielle,178070019W
Chief Technology Officer (CTO) F/H,MICHAEL PAGE INTERNATIONAL FRANCE,,,60 - 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177953799W,2026-02-10,APEC,Intelligence Artificielle,177953799W
Consultant Power platform /Azure F/H,LEO INTERNATIONAL,,,50 - 90 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177804412W,2026-02-10,APEC,Intelligence Artificielle,177804412W
Ingénieur.e plateforme Cloud & IA F/H,UNIVERSITE DE STRASBOURG,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177933289W,2026-02-10,APEC,Intelligence Artificielle,177933289W
Responsable Développement Logiciel Full Stack F/H,JODIVI,,,40 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177756618W,2026-02-10,APEC,Intelligence Artificielle,177756618W
Responsable communication / Directeur de production BILINGUE FR/EN F/H,CREA NOSTRA,,,45 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177967517W,2026-02-10,APEC,Intelligence Artificielle,177967517W
Database Admin PostGreSQL F/H,Fabskill Partners,,,60 - 75 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177967453W,2026-02-10,APEC,Intelligence Artificielle,177967453W
Chef de Projet IA F/H,Hellowork,,,40 - 40 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178036700W,2026-02-10,APEC,Intelligence Artificielle,178036700W
Lead embedded engineer F/H,CONSTENCIA,,,A partir de 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178107426W,2026-02-10,APEC,Intelligence Artificielle,178107426W
Développeur Fullstack JS F/H,OPT'IN Recrutement,,,40 - 48 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178024854W,2026-02-10,APEC,Intelligence Artificielle,178024854W
Banquier Patrimonial F/H,BFI PARTNERS,,,40 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178092543W,2026-02-10,APEC,Intelligence Artificielle,178092543W
Banquier Patrimonial F/H,BFI PARTNERS,,,40 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178092566W,2026-02-10,APEC,Intelligence Artificielle,178092566W
Banquier Patrimonial F/H,BFI PARTNERS,,,40 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178092601W,2026-02-10,APEC,Intelligence Artificielle,178092601W
Ingénieur software Node.js F/H,CONSTENCIA,,,38 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178107391W,2026-02-10,APEC,Intelligence Artificielle,178107391W
Banquier Patrimonial F/H,BFI PARTNERS,,,40 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178092596W,2026-02-10,APEC,Intelligence Artificielle,178092596W
Consultant Agentforce F/H,MAGELLAN PARTNERS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177675537W,2026-02-10,APEC,Intelligence Artificielle,177675537W
Docteur en IA et Ingénierie Logicielle F/H,Holenek Ingénierie,,,33 - 37 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177980085W,2026-02-10,APEC,Intelligence Artificielle,177980085W
Sales Executive SaaS – Full Cycle (Builder / Hunter) F/H,Adam Partners,,,60 - 80 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177924207W,2026-02-10,APEC,Intelligence Artificielle,177924207W
Ingénieur IA - Spécialiste Agents Intelligents F/H,APEX ADVISORY SOLUTIONS,,,51 - 51 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178046992W,2026-02-10,APEC,Intelligence Artificielle,178046992W
Responsable Service Clients Europe du Nord F/H,PELLENC SELECTIVE TECHNOLOGIES,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178105783W,2026-02-10,APEC,Intelligence Artificielle,178105783W
Technico-Commercial Installateur Polyvalent F/H,EYE TRUST,,,A partir de 20 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177920819W,2026-02-10,APEC,Intelligence Artificielle,177920819W
Ingénieur MLops Senior F/H,Ikigaï,,,45 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177704759W,2026-02-10,APEC,Intelligence Artificielle,177704759W
Conseiller Professionnels Banque F/H,BFI PARTNERS,,,40 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178092616W,2026-02-10,APEC,Intelligence Artificielle,178092616W
Director of Products R&D (AI) (M/F) - Rabat F/H,MICHAEL PAGE INTERNATIONAL FRANCE,,,45 - 63 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178095327W,2026-02-10,APEC,Intelligence Artificielle,178095327W
Consultant technico-fonctionnel SAP F/H,SIGNE,,,55 - 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177954194W,2026-02-10,APEC,Intelligence Artificielle,177954194W
Consultant SAP Fiori UI5 F/H,SIGNE,,,40 - 60 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177955647W,2026-02-10,APEC,Intelligence Artificielle,177955647W
Architecte IA Générative / Generative AI Architect F/H,AKKODIS FRANCE SAS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177962344W,2026-02-10,APEC,Intelligence Artificielle,177962344W
